	Unnamed: 0	index	promptID	pairID	genre	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence_A	sentence_B	label1	label
107966	107966	107966	35020	35020e	fiction	( ( Holding ( ( the blade ) steady ) ) ( , ( ( the ( armored man ) ) ( ( ( ( drew ( another ( heavy blade ) ) ) ( from ( his belt ) ) ) ( behind ( his back ) ) ) . ) ) ) )	( ( The man ) ( ( held ( onto ( his ( big knife ) ) ) ) . ) )	(ROOT (S (S (VP (VBG Holding) (S (NP (DT the) (NN blade)) (ADJP (RB steady))))) (, ,) (NP (DT the) (JJ armored) (NN man)) (VP (VBD drew) (NP (DT another) (JJ heavy) (NN blade)) (PP (IN from) (NP (PRP$ his) (NN belt))) (PP (IN behind) (NP (PRP$ his) (NN back)))) (. .)))	(ROOT (S (NP (DT The) (NN man)) (VP (VBD held) (PP (IN onto) (NP (PRP$ his) (JJ big) (NN knife)))) (. .)))	Holding the blade steady, the armored man drew another heavy blade from his belt behind his back.	The man held onto his big knife.	entailment	entailment
326554	326554	326554	110798	110798n	government	( ( According ( to HCFA ) ) ( , ( ( the ( final rule ) ) ( ( ( will not ) ( ( ( impose ( ( a ( federal ( intergovernmental ( or ( private ( sector mandate ) ) ) ) ) ) ( of ( ( ( ( $ 100 ) million ) or ) more ) ) ) ) , ) ( as ( defined ( in ( ( the ( Unfunded ( Mandates ( Reform Act ) ) ) ) ( of 1995 ) ) ) ) ) ) ) . ) ) ) )	( There ( ( is ( ( an Act ) ( that ( affects ( the ( final ruling ) ) ) ) ) ) . ) )	(ROOT (S (PP (VBG According) (PP (TO to) (NP (NNP HCFA)))) (, ,) (NP (DT the) (JJ final) (NN rule)) (VP (MD will) (RB not) (VP (VB impose) (NP (NP (DT a) (JJ federal) (NN intergovernmental) (CC or) (JJ private) (NN sector) (NN mandate)) (PP (IN of) (NP (QP ($ $) (CD 100) (CD million) (CC or) (JJR more))))) (, ,) (SBAR (IN as) (S (VP (VBN defined) (PP (IN in) (NP (NP (DT the) (NNP Unfunded) (NNP Mandates) (NNP Reform) (NNP Act)) (PP (IN of) (NP (CD 1995)))))))))) (. .)))	(ROOT (S (NP (EX There)) (VP (VBZ is) (NP (NP (DT an) (NNP Act)) (SBAR (WHNP (WDT that)) (S (VP (VBZ affects) (NP (DT the) (JJ final) (NN ruling))))))) (. .)))	According to HCFA, the final rule will not impose a federal intergovernmental or private sector mandate of $100 million or more, as defined in the Unfunded Mandates Reform Act of 1995.	There is an Act that affects the final ruling.	neutral	neutral
252706	252706	252706	27409	27409n	fiction	( What ( ( could ( ( ( be ( easier ( than quietly ) ) ) ( to ( ( dissolve ( ( ( one or ) more ) ( of ( those powders ) ) ) ) ( in ( ( ( Mrs. ( Inglethorp 's ) ) ( large ( sized bottle ) ) ) ( of medicine ) ) ) ) ) ) ( when ( it ( came ( from ( Coot 's ) ) ) ) ) ) ) ? ) )	( Powders ( ( were ( dissolved ( in ( ( Mrs. ( Inglethorp 's ) ) ( medicine bottle ) ) ) ) ) . ) )	(ROOT (SBARQ (WHNP (WP What)) (SQ (VP (MD could) (VP (VB be) (ADJP (ADJP (JJR easier)) (PP (IN than) (ADVP (RB quietly)))) (S (VP (TO to) (VP (VB dissolve) (NP (NP (QP (CD one) (CC or) (JJR more))) (PP (IN of) (NP (DT those) (NNS powders)))) (PP (IN in) (NP (NP (NP (NNP Mrs.) (NNP Inglethorp) (POS 's)) (JJ large) (JJ sized) (NN bottle)) (PP (IN of) (NP (NN medicine)))))))) (SBAR (WHADVP (WRB when)) (S (NP (PRP it)) (VP (VBD came) (PP (IN from) (NP (NNP Coot) (POS 's))))))))) (. ?)))	(ROOT (S (NP (NNS Powders)) (VP (VBD were) (VP (VBN dissolved) (PP (IN in) (NP (NP (NNP Mrs.) (NNP Inglethorp) (POS 's)) (NN medicine) (NN bottle))))) (. .)))	What could be easier than quietly to dissolve one or more of those powders in Mrs. Inglethorp's large sized bottle of medicine when it came from Coot's? 	Powders were dissolved in Mrs. Inglethorp's medicine bottle.	neutral	neutral
132720	132720	132720	140600	140600n	telephone	( ( ( well ( ( i i ) personally ) ) ( ( do n't ) ( like ( to ( ( go ( to ( Italian restaurants ) ) ) ( because ( i ( 'm Italian ) ) ) ) ) ) ) ) and )	( I ( ( like ( ( going ( to ( Indian restaurants ) ) ) ( because ( I ( 'm Italian ) ) ) ) ) . ) )	(ROOT (SINV (VP (ADVP (RB well) (NP (NP (FW i) (FW i)) (ADVP (RB personally)))) (VBP do) (RB n't) (VP (VB like) (S (VP (TO to) (VP (VB go) (PP (TO to) (NP (JJ Italian) (NNS restaurants))) (SBAR (IN because) (S (NP (FW i)) (VP (VBP 'm) (ADJP (JJ Italian)))))))))) (NP (VB and))))	(ROOT (S (NP (PRP I)) (VP (VBP like) (S (VP (VBG going) (PP (TO to) (NP (JJ Indian) (NNS restaurants))) (SBAR (IN because) (S (NP (PRP I)) (VP (VBP 'm) (ADJP (JJ Italian)))))))) (. .)))	well i i personally don't like to go to Italian restaurants because  i'm Italian and	I like going to Indian restaurants because I'm Italian.	neutral	neutral
49343	49343	49343	21435	21435n	slate	( ( The ( two men ) ) ( ( have ( been ( ( ( joined forever ) ( in ( ( an intimacy ) ( ( deeper and ) ( more complex ) ) ) ) ) ( than ( that ( of ( ( blood or ) sex ) ) ) ) ) ) ) . ) )	( They ( ( had ( ( ( a ( beautiful bond ) ) and ) romance ) ) . ) )	(ROOT (S (NP (DT The) (CD two) (NNS men)) (VP (VBP have) (VP (VBN been) (VP (VBN joined) (ADVP (RB forever)) (PP (IN in) (NP (NP (DT an) (NN intimacy)) (ADJP (ADJP (JJR deeper)) (CC and) (ADJP (RBR more) (JJ complex))))) (PP (IN than) (NP (NP (DT that)) (PP (IN of) (NP (NN blood) (CC or) (NN sex)))))))) (. .)))	(ROOT (S (NP (PRP They)) (VP (VBD had) (NP (NP (DT a) (JJ beautiful) (NN bond)) (CC and) (NP (NN romance)))) (. .)))	The two men have been joined forever in an intimacy deeper and more complex than that of blood or sex.	They had a beautiful bond and romance. 	neutral	neutral
75390	75390	75390	111217	111217c	telephone	( what ( ( would ( you ( what ( would ( you ever ) ) ) ) ) ( say ( if ( they ( said ( anybody ( who ( eats ( ( French fries ) ( has ( to ( pay ( ( a ( ten ( percent premium ) ) ) ( on ( their ( life insurance ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )	( ( ( ( Would n't ) you ) ( love ( to ( ( ( pay ( a premium ) ) ( on ( life insurance ) ) ) ( because ( you ( drink beer ) ) ) ) ) ) ) ? )	(ROOT (SBARQ (WHNP (WP what)) (SQ (MD would) (NP (NP (PRP you)) (SBAR (WHNP (WP what)) (S (VP (MD would) (VP (NP (PRP you)) (ADVP (RB ever))))))) (VP (VB say) (SBAR (IN if) (S (NP (PRP they)) (VP (VBD said) (NP (NP (NN anybody)) (SBAR (WHNP (WP who)) (S (VP (VBZ eats) (SBAR (S (NP (JJ French) (NNS fries)) (VP (VBZ has) (S (VP (TO to) (VP (VB pay) (NP (NP (DT a) (CD ten) (NN percent) (NN premium)) (PP (IN on) (NP (PRP$ their) (NN life) (NN insurance)))))))))))))))))))))	(ROOT (SQ (MD Would) (RB n't) (NP (PRP you)) (VP (VB love) (S (VP (TO to) (VP (VB pay) (NP (DT a) (NN premium)) (PP (IN on) (NP (NN life) (NN insurance))) (SBAR (IN because) (S (NP (PRP you)) (VP (VBP drink) (NP (NN beer))))))))) (. ?)))	what would you what would you ever say if they said anybody who eats French fries has to pay a ten percent premium on their life insurance	Wouldn't you love to pay a premium on life insurance because you drink beer?	contradiction	contradiction
37790	37790	37790	90912	90912c	fiction	( White ( ( ( ( came ( along ( ( a ( few seconds ) ) later ) ) ) , ) ( ( progressing ( a ( little bit ) ) ) faster ) ) . ) )	( White ( ( stayed behind ) . ) )	(ROOT (S (NP (NNP White)) (VP (VBD came) (PP (IN along) (ADVP (NP (DT a) (JJ few) (NNS seconds)) (RBR later))) (, ,) (S (VP (VBG progressing) (NP (DT a) (JJ little) (NN bit)) (ADVP (RBR faster))))) (. .)))	(ROOT (S (NP (NNP White)) (VP (VBD stayed) (PRT (RP behind))) (. .)))	White came along a few seconds later, progressing a little bit faster.	White stayed behind.	contradiction	contradiction
356450	356450	356450	88820	88820c	government	( ( Comparisons ( with ( ( previously published ) summaries ) ) ) ( ( indicate ( that ( ( the ( missing data ) ) ( ( did not ) ( bias ( our results ) ) ) ) ) ) . ) )	( ( Comparisons ( with ( ( previously published ) summaries ) ) ) ( ( indicate ( ( the missing ) ( have ( biased ( our results ) ) ) ) ) . ) )	(ROOT (S (NP (NP (NNS Comparisons)) (PP (IN with) (NP (ADJP (RB previously) (VBN published)) (NNS summaries)))) (VP (VBP indicate) (SBAR (IN that) (S (NP (DT the) (VBG missing) (NNS data)) (VP (VBD did) (RB not) (VP (VB bias) (NP (PRP$ our) (NNS results))))))) (. .)))	(ROOT (S (NP (NP (NNS Comparisons)) (PP (IN with) (NP (ADJP (RB previously) (VBN published)) (NNS summaries)))) (VP (VBP indicate) (SBAR (S (NP (DT the) (VBG missing)) (VP (VBP have) (VP (VBN biased) (NP (PRP$ our) (NNS results))))))) (. .)))	Comparisons with previously published summaries indicate that the missing data did not bias our results.	Comparisons with previously published summaries indicate the missing have biased our results.	contradiction	contradiction
389964	389964	389964	72578	72578e	telephone	( ( middle ( ( ( class ( white ( suburban home ) ) ) and ) i ) ) ( ( did it ) um ) )	( ( ( A home ) ( in ( the suburbs ) ) ) . )	(ROOT (SBARQ (WHNP (WHNP (JJ middle)) (NP (NP (NN class) (JJ white) (JJ suburban) (NN home)) (CC and) (NP (FW i)))) (SQ (VBD did) (NP (PRP it)) (VP (VB um)))))	(ROOT (NP (NP (DT A) (NN home)) (PP (IN in) (NP (DT the) (NNS suburbs))) (. .)))	middle class white suburban home and i did it um	A home in the suburbs.	entailment	entailment
135858	135858	135858	86144	86144c	slate	( This ( ( is ( ( ( post-traumatic journalism ) -- ) ( repetitious ( , ( impatient ( , ( and ( emotionally raw ) ) ) ) ) ) ) ) . ) )	( This ( ( is ( ( ( objective journalism ) - ) ( cold ( , ( and straightforward ) ) ) ) ) . ) )	(ROOT (S (NP (DT This)) (VP (VBZ is) (NP (NP (JJ post-traumatic) (NN journalism)) (: --) (ADJP (JJ repetitious) (, ,) (JJ impatient) (, ,) (CC and) (RB emotionally) (JJ raw)))) (. .)))	(ROOT (S (NP (DT This)) (VP (VBZ is) (NP (NP (JJ objective) (NN journalism)) (: -) (ADJP (JJ cold) (, ,) (CC and) (JJ straightforward)))) (. .)))	This is post-traumatic journalism--repetitious, impatient, and emotionally raw.	This is objective journalism - cold, and straightforward.	contradiction	contradiction
