	Unnamed: 0	index	promptID	pairID	genre	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence_A	sentence_B	label1	label
216347	216347	216347	123653	123653n	telephone	( but ( well ( it ( 's ( been ( nice ( talking ( to you ) ) ) ) ) ) ) )	( I ( ( have ( somewhere ( I ( need ( to be ) ) ) ) ) . ) )	(ROOT (FRAG (S (CC but) (ADVP (RB well)) (NP (PRP it)) (VP (VBZ 's) (VP (VBN been) (ADJP (JJ nice) (S (VP (VBG talking) (PP (TO to) (NP (PRP you)))))))))))	(ROOT (S (NP (PRP I)) (VP (VBP have) (NP (NP (RB somewhere)) (SBAR (S (NP (PRP I)) (VP (VBP need) (S (VP (TO to) (VP (VB be))))))))) (. .)))	but well it's been nice talking to you	I have somewhere I need to be.	neutral	neutral
243186	243186	243186	54709	54709c	fiction	( That ( ( 's good ) . ) )	( That ( ( 's bad ) . ) )	(ROOT (S (NP (DT That)) (VP (VBZ 's) (ADJP (JJ good))) (. .)))	(ROOT (S (NP (DT That)) (VP (VBZ 's) (ADJP (JJ bad))) (. .)))	That's good.	That's bad.	contradiction	contradiction
255825	255825	255825	37496	37496c	slate	( ( ( ( ( This ( is ( why ( ( managed care ) ( is ( ( a ( genuinely confusing ) ) ( ( Should voters ) ( believe ( ( ( the anecdotes ) , ) ( which ( are ( ( real and ) horrifying ) ) ) ) ) ) ) ) ) ) ) ) , ) or ) ( ( should they ) ( ( accept ( the evidence ) ) ( that ( people ( ( ( ( ( are ( mostly happy ) ) ( with ( their ( own insurance ) ) ) ) , ) ( happy ( to ( be ( paying ( ( ( less , ) and ) ( as healthy ) ) ) ) ) ) ) ( as ( they ( ( have ever ) been ) ) ) ) ) ) ) ) ) ? )	( Voters ( only ( ( can ( believe ( ( one side ) ( of ( the story ) ) ) ) ) . ) ) )	(ROOT (S (S (NP (DT This)) (VP (VBZ is) (SBAR (WHADVP (WRB why)) (S (NP (VBN managed) (NN care)) (VP (VBZ is) (S (ADJP (DT a) (RB genuinely) (JJ confusing)) (SBAR (SINV (MD Should) (NP (NNS voters)) (VP (VB believe) (NP (NP (DT the) (NNS anecdotes)) (, ,) (SBAR (WHNP (WDT which)) (S (VP (VBP are) (ADJP (JJ real) (CC and) (JJ horrifying))))))))))))))) (, ,) (CC or) (SINV (MD should) (NP (PRP they)) (VP (VB accept) (NP (DT the) (NN evidence)) (SBAR (IN that) (S (NP (NNS people)) (VP (VBP are) (ADJP (RB mostly) (JJ happy)) (PP (IN with) (NP (PRP$ their) (JJ own) (NN insurance))) (, ,) (ADJP (JJ happy) (S (VP (TO to) (VP (VB be) (VP (VBG paying) (ADJP (ADJP (JJR less)) (, ,) (CC and) (ADJP (RB as) (JJ healthy)))))))) (SBAR (IN as) (S (NP (PRP they)) (VP (VBP have) (ADVP (RB ever)) (VP (VBN been)))))))))) (. ?)))	(ROOT (S (NP (NNS Voters)) (ADVP (RB only)) (VP (MD can) (VP (VB believe) (NP (NP (CD one) (NN side)) (PP (IN of) (NP (DT the) (NN story)))))) (. .)))	This is why managed care is a genuinely confusing  Should voters believe the anecdotes, which are real and horrifying, or should they accept the evidence that people are mostly happy with their own insurance, happy to be paying less, and as healthy as they have ever been?	Voters only can believe one side of the story.	contradiction	contradiction
381156	381156	381156	145271	145271c	government	( ( For ( smaller cases ) ) ( , ( ( the judge ) ( ( suggested ( trying ( ( ( alternative ( dispute resolution ) ) , ) ( ( a service ) ( offered ( by ( ( ( the ( Coconino ( County ( Superior Court ) ) ) ) and ) ( most courts ) ) ) ) ) ) ) ) . ) ) ) )	( ( The judge ) ( ( ( did not ) ( suggest ( trying ( alternative ( dispute resolution ) ) ) ) ) . ) )	(ROOT (S (PP (IN For) (NP (JJR smaller) (NNS cases))) (, ,) (NP (DT the) (NN judge)) (VP (VBD suggested) (S (VP (VBG trying) (NP (NP (JJ alternative) (NN dispute) (NN resolution)) (, ,) (NP (NP (DT a) (NN service)) (VP (VBN offered) (PP (IN by) (NP (NP (DT the) (NNP Coconino) (NNP County) (NNP Superior) (NNP Court)) (CC and) (NP (JJS most) (NNS courts)))))))))) (. .)))	(ROOT (S (NP (DT The) (NN judge)) (VP (VBD did) (RB not) (VP (VB suggest) (S (VP (VBG trying) (NP (JJ alternative) (NN dispute) (NN resolution)))))) (. .)))	For smaller cases, the judge suggested trying alternative dispute resolution, a service offered by the Coconino County Superior Court and most courts.	The judge did not suggest trying alternative dispute resolution.	contradiction	contradiction
357740	357740	357740	31694	31694e	travel	( ( Visitors ( who ( ( ( want ( to ( do ( some walking ) ) ) ) but ) ( ( do n't ) ( have ( suitable ( ( footwear or ) equipment ) ) ) ) ) ) ) ( ( should ( head ( for ( one ( of ( ( the ( larger ( sporting ( goods stores ) ) ) ) ( in ( one ( of ( ( the ( larger towns ) ) ( such ( as ( Bowness ( , ( Keswick ( , ( or Ambleside ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) . ) )	( There ( ( are ( sporting ( ( goods stores ) ( in ( ( Bowness and ) Keswick ) ) ) ) ) . ) )	(ROOT (S (NP (NP (NNS Visitors)) (SBAR (WHNP (WP who)) (S (VP (VP (VBP want) (S (VP (TO to) (VP (VB do) (NP (DT some) (NN walking)))))) (CC but) (VP (VBP do) (RB n't) (VP (VB have) (NP (JJ suitable) (NN footwear) (CC or) (NN equipment)))))))) (VP (MD should) (VP (VB head) (PP (IN for) (NP (NP (CD one)) (PP (IN of) (NP (NP (DT the) (JJR larger) (NN sporting) (NNS goods) (NNS stores)) (PP (IN in) (NP (NP (CD one)) (PP (IN of) (NP (NP (DT the) (JJR larger) (NNS towns)) (PP (JJ such) (IN as) (NP (NNP Bowness) (, ,) (NNP Keswick) (, ,) (CC or) (NNP Ambleside))))))))))))) (. .)))	(ROOT (S (NP (EX There)) (VP (VBP are) (VP (VBG sporting) (NP (NP (NNS goods) (NNS stores)) (PP (IN in) (NP (NNP Bowness) (CC and) (NNP Keswick)))))) (. .)))	Visitors who want to do some walking but don't have suitable footwear or equipment should head for one of the larger sporting goods stores in one of the larger towns such as Bowness, Keswick, or Ambleside.	There are sporting goods stores in Bowness and Keswick.  	entailment	entailment
191291	191291	191291	129767	129767e	government	( ( The ( Matters data ) ) ( ( includes ( ( some people ) ( who ( ( were not ) ( eligible clients ) ) ) ) ) . ) )	( ( ( Some people ) ( who ( ( were n't ) eligible ) ) ) ( ( were ( included ( in ( the data ) ) ) ) . ) )	(ROOT (S (NP (DT The) (NNS Matters) (NNS data)) (VP (VBZ includes) (NP (NP (DT some) (NNS people)) (SBAR (WHNP (WP who)) (S (VP (VBD were) (RB not) (NP (JJ eligible) (NNS clients))))))) (. .)))	(ROOT (S (NP (NP (DT Some) (NNS people)) (SBAR (WHNP (WP who)) (S (VP (VBD were) (RB n't) (ADJP (JJ eligible)))))) (VP (VBD were) (VP (VBN included) (PP (IN in) (NP (DT the) (NNS data))))) (. .)))	The Matters data includes some people who were not eligible clients.	Some people who weren't eligible were included in the data.	entailment	entailment
282196	282196	282196	118066	118066c	slate	( ( As ( many ( have noted ) ) ) ( , ( ( these days ) ( , ( ( much ( of ( your ( private life ) ) ) ) ( ( is ( vulnerable ( to intrusion ) ) ) . ) ) ) ) ) )	( ( These days ) ( ( much ( of ( ( one 's ) ( private life ) ) ) ) ( ( ( ( is safe ) , ) ( thanks ( to ( the ( new technologies ) ) ) ) ) . ) ) )	(ROOT (S (SBAR (IN As) (S (NP (DT many)) (VP (VBP have) (VP (VBN noted))))) (, ,) (NP (DT these) (NNS days)) (, ,) (NP (NP (RB much)) (PP (IN of) (NP (PRP$ your) (JJ private) (NN life)))) (VP (VBZ is) (ADJP (JJ vulnerable) (PP (TO to) (NP (NN intrusion))))) (. .)))	(ROOT (S (NP (DT These) (NNS days)) (ADVP (RB much) (PP (IN of) (NP (NP (CD one) (POS 's)) (JJ private) (NN life)))) (VP (VBZ is) (ADJP (JJ safe)) (, ,) (ADVP (NNS thanks) (PP (TO to) (NP (DT the) (JJ new) (NNS technologies))))) (. .)))	As many have noted, these days, much of your private life is vulnerable to intrusion.	These days much of one's private life is safe, thanks to the new technologies.	contradiction	contradiction
375215	375215	375215	71034	71034c	fiction	( ( See here ) ( , ( ( began ( Julius temperately ) ) . ) ) )	( Julius ( drunkenly ( ( ( agreed ( with everything ) ) ( they ( had said ) ) ) . ) ) )	(ROOT (SINV (S (VP (VB See) (ADVP (RB here)))) (, ,) (VP (VBD began)) (NP (NNP Julius) (NNP temperately)) (. .)))	(ROOT (S (NP (NNP Julius)) (ADVP (RB drunkenly)) (VP (VBD agreed) (PP (IN with) (NP (NN everything))) (SBAR (S (NP (PRP they)) (VP (VBD had) (VP (VBN said)))))) (. .)))	See here, began Julius temperately.	Julius drunkenly agreed with everything they had said.	contradiction	contradiction
39761	39761	39761	39399	39399n	slate	( ( To ( ( condense ( ( from ( -LRB- ( ( but not ) ( ( otherwise alter ) -RRB- ) ) ) ) ( ( the ( 1960 edition ) ) ( of ( the ( World Book ) ) ) ) ) ) ( ( ( About two ) thirds ) ( of ( ( the people ) ( of Colorado ) ) ) ) ) ) ( ( live ( no more ) ) . ) )	( ( The entry ) ( also ( ( displays ( ( ( facts ( about ( ( Colorado 's ) ( basic geography ) ) ) ) and ) ( ( environmental factors ) ( that ( influence ( the region ) ) ) ) ) ) . ) ) )	(ROOT (S (S (VP (TO To) (VP (VB condense) (PP (IN from) (PRN (-LRB- -LRB-) (ADVP (RB but) (RB not)) (ADJP (RB otherwise) (JJ alter)) (-RRB- -RRB-)) (NP (NP (DT the) (CD 1960) (NN edition)) (PP (IN of) (NP (DT the) (NNP World) (NNP Book))))) (NP (NP (QP (RB About) (CD two)) (NNS thirds)) (PP (IN of) (NP (NP (DT the) (NNS people)) (PP (IN of) (NP (NNP Colorado))))))))) (VP (VBP live) (ADVP (DT no) (RBR more))) (. .)))	(ROOT (S (NP (DT The) (NN entry)) (ADVP (RB also)) (VP (VBZ displays) (NP (NP (NP (NNS facts)) (PP (IN about) (NP (NP (NNP Colorado) (POS 's)) (JJ basic) (NN geography)))) (CC and) (NP (NP (JJ environmental) (NNS factors)) (SBAR (WHNP (WDT that)) (S (VP (VBP influence) (NP (DT the) (NN region)))))))) (. .)))	To condense from (but not otherwise alter) the 1960 edition of the World Book  About two thirds of the people of Colorado live no more.	The entry also displays facts about Colorado's basic geography and environmental factors that influence the region.	neutral	neutral
165738	165738	165738	50047	50047n	slate	( ( ( The group ) ( of ( ( student donors ) ( who ( collectively ( ( gave ( $ 200,000 ) ) ( to Clinton ) ) ) ) ) ) ) ( ( ( used ( different designations ) ) ( when ( ( contributing ( an ( additional ( $ 100,000 ) ) ) ) ( to ( ( him and ) others ) ) ) ) ) . ) )	( ( The students ) ( ( ( may ( no longer ) ) ( ( ( support ( the ( old designation ) ) ) , ) ( thus ( changing ( it ( helped ( obtain ( more donations ) ) ) ) ) ) ) ) . ) )	(ROOT (S (NP (NP (DT The) (NN group)) (PP (IN of) (NP (NP (NN student) (NNS donors)) (SBAR (WHNP (WP who)) (S (ADVP (RB collectively)) (VP (VBD gave) (NP ($ $) (CD 200,000)) (PP (TO to) (NP (NNP Clinton))))))))) (VP (VBD used) (NP (JJ different) (NNS designations)) (SBAR (WHADVP (WRB when)) (S (VP (VBG contributing) (NP (DT an) (JJ additional) ($ $) (CD 100,000)) (PP (TO to) (NP (PRP him) (CC and) (NNS others))))))) (. .)))	(ROOT (S (NP (DT The) (NNS students)) (VP (MD may) (ADVP (RB no) (RB longer)) (VP (VB support) (NP (DT the) (JJ old) (NN designation)) (, ,) (S (ADVP (RB thus)) (VP (VBG changing) (SBAR (S (NP (PRP it)) (VP (VBD helped) (VP (VB obtain) (NP (JJR more) (NNS donations)))))))))) (. .)))	The group of student donors who collectively gave $200,000 to Clinton used different designations when contributing an additional $100,000 to him and others.	The students may no longer support the old designation, thus changing it helped obtain more donations.	neutral	neutral
59081	59081	59081	66215	66215n	telephone	( ( no i ) ( ( do n't ) ( think ( so ( either um ) ) ) ) )	( I ( ( ( believe something ) ( else ( more vividly ) ) ) . ) )	(ROOT (S (NP (DT no) (FW i)) (VP (VBP do) (RB n't) (VP (VB think) (ADVP (RB so) (NP (DT either) (NN um)))))))	(ROOT (S (NP (PRP I)) (VP (VBP believe) (NP (NN something)) (ADVP (RB else) (RBR more) (RB vividly))) (. .)))	no i don't think so either um	I believe something else more vividly. 	neutral	neutral
330951	330951	330951	107059	107059c	telephone	( so ( she ( ( 'll you ) ( know ( why ( are ( you ( ( cutting off ) ( ( the phone ) ( i ( might ( ( get ( an ( important ( phone call ) ) ) ) so ) ) ) ) ) ) ) ) ) ) ) )	( She ( ( ( does n't ) ( think ( that ( she ( 's ( expecting ( an ( important call ) ) ) ) ) ) ) ) . ) )	(ROOT (SBAR (IN so) (S (NP (PRP she)) (VP (MD 'll) (NP (PRP you)) (S (VP (VB know) (SBAR (WHADVP (WRB why)) (S (VP (VBP are) (S (NP (PRP you)) (VP (VBG cutting) (PRT (RP off)) (NP (NP (DT the) (NN phone)) (SBAR (S (NP (FW i)) (VP (MD might) (VP (VB get) (NP (DT an) (JJ important) (NN phone) (NN call)) (ADVP (RB so))))))))))))))))))	(ROOT (S (NP (PRP She)) (VP (VBZ does) (RB n't) (VP (VB think) (SBAR (IN that) (S (NP (PRP she)) (VP (VBZ 's) (VP (VBG expecting) (NP (DT an) (JJ important) (NN call)))))))) (. .)))	so she'll you know why are you cutting off the phone i might get an important phone call so	She doesn't think that she's expecting an important call.	contradiction	contradiction
97475	97475	97475	35852	35852n	fiction	( ( ( The ( other 's ) ) face ) ( ( was ( convulsed ( with rage ) ) ) . ) )	( She ( ( was ( grimacing ( in ( both ( ( pain and ) rage ) ) ) ) ) . ) )	(ROOT (S (NP (NP (DT The) (JJ other) (POS 's)) (NN face)) (VP (VBD was) (VP (VBN convulsed) (PP (IN with) (NP (NN rage))))) (. .)))	(ROOT (S (NP (PRP She)) (VP (VBD was) (VP (VBG grimacing) (PP (IN in) (NP (DT both) (NN pain) (CC and) (NN rage))))) (. .)))	The other's face was convulsed with rage.	She was grimacing in both pain and rage. 	neutral	neutral
202743	202743	202743	9445	9445c	travel	( ( ( Steep stairs ) ( to ( ( the right ) ( of ( the ( main entrance ) ) ) ) ) ) ( ( ( ( lead ( to ( the ( small ( Museo Marciano ) ) ) ) ) , ) ( where ( you ( can ( ( ( see ( the ( original ( four ( tethered ( bronze horses ) ) ) ) ) ) , ) ( ( dating ( from ( ( ( the ( 2nd ( or ( 3rd ( century a.d. ) ) ) ) ) and ) ( ( a ( privileged close-up ) ) ( of ( ( the ( basilica 's ) ) ( mosaic ceilings ) ) ) ) ) ) ) ( from ( ( the ( museum 's ) ) ( open galleries ) ) ) ) ) ) ) ) ) . ) )	( ( ( The ( bronze ( horses date ) ) ) ( from ( the ( 2nd ( or ( 1st century ) ) ) ) ) ) B.C. )	(ROOT (S (NP (NP (NNP Steep) (NNP stairs)) (PP (TO to) (NP (NP (DT the) (NN right)) (PP (IN of) (NP (DT the) (JJ main) (NN entrance)))))) (VP (VBP lead) (PP (TO to) (NP (DT the) (JJ small) (NNP Museo) (NNP Marciano))) (, ,) (SBAR (WHADVP (WRB where)) (S (NP (PRP you)) (VP (MD can) (VP (VB see) (NP (DT the) (JJ original) (CD four) (NNP tethered) (NN bronze) (NNS horses)) (, ,) (S (VP (VBG dating) (PP (IN from) (NP (NP (DT the) (JJ 2nd) (CC or) (JJ 3rd) (NN century) (NN a.d.)) (CC and) (NP (NP (DT a) (JJ privileged) (NN close-up)) (PP (IN of) (NP (NP (DT the) (NN basilica) (POS 's)) (JJ mosaic) (NNS ceilings)))))) (PP (IN from) (NP (NP (DT the) (NN museum) (POS 's)) (JJ open) (NNS galleries)))))))))) (. .)))	(ROOT (NP (NP (NP (DT The) (NN bronze) (NNS horses) (NN date)) (PP (IN from) (NP (DT the) (JJ 2nd) (CC or) (JJ 1st) (NN century)))) (NP (NNP B.C.))))	Steep stairs to the right of the main entrance lead to the small Museo Marciano, where you can see the original four tethered bronze horses, dating from the 2nd or 3rd century a.d. and a privileged close-up of the basilica's mosaic ceilings from the museum's open galleries.	The bronze horses date from the 2nd or 1st century B.C.	contradiction	contradiction
134672	134672	134672	112342	112342c	fiction	( ( Sharp things ) . )	( ( Dull things ) . )	(ROOT (NP (NP (NNP Sharp)) (NP (NNS things)) (. .)))	(ROOT (S (VP (VB Dull) (NP (NNS things))) (. .)))	Sharp things.	Dull things. 	contradiction	contradiction
66873	66873	66873	80399	80399e	slate	( Or ( ( ( does my ) ( wish ( to ( be ( ( a ( good friend ) ) ( require ( severing ( the relationship ) ) ) ) ) ) ) ) ? ) )	( ( Do ( I ( need ( to ( server ( the ( relationship ( to ( be ( a ( good friend ) ) ) ) ) ) ) ) ) ) ) . )	(ROOT (SQ (CC Or) (VBZ does) (NP (PRP$ my)) (VP (VB wish) (S (VP (TO to) (VP (VB be) (NP (NP (DT a) (JJ good) (NN friend)) (SBAR (S (VP (VBP require) (S (VP (VBG severing) (NP (DT the) (NN relationship)))))))))))) (. ?)))	(ROOT (S (VP (VB Do) (SBAR (S (NP (PRP I)) (VP (VBP need) (S (VP (TO to) (VP (VB server) (NP (DT the) (NN relationship) (S (VP (TO to) (VP (VB be) (NP (DT a) (JJ good) (NN friend))))))))))))) (. .)))	Or does my wish to be a good friend require severing the relationship?	Do I need to server the relationship to be a good friend.	entailment	entailment
